X,Y,Z,Label
-0.846297,0.446581,0.290426,116
-0.615121,0.788432,0.000888247,117
0.24572,-0.803414,-0.542353,119
0.215499,0.764937,-0.606985,118
0.871193,0.0580661,0.487495,119
-0.867926,0.402306,-0.291298,117
0.381241,-0.100341,0.919014,119
0.141635,-0.0722035,-0.987282,119
-0.846297,0.446581,0.290426,117
-0.615121,0.788432,0.000888247,118
0.24572,-0.803414,-0.542353,120
0.215499,0.764937,-0.606985,119
0.871193,0.0580661,0.487495,120
-0.867926,0.402306,-0.291298,118
0.381241,-0.100341,0.919014,120
0.141635,-0.0722035,-0.987282,120
-0.846297,0.446581,0.290426,118
-0.615121,0.788432,0.000888247,119
0.24572,-0.803414,-0.542353,121
0.215499,0.764937,-0.606985,120
0.871193,0.0580661,0.487495,121
-0.867926,0.402306,-0.291298,119
0.381241,-0.100341,0.919014,121
0.141635,-0.0722035,-0.987282,121
-0.846297,0.446581,0.290426,119
-0.615121,0.788432,0.000888247,120
0.24572,-0.803414,-0.542353,122
0.215499,0.764937,-0.606985,121
0.871193,0.0580661,0.487495,122
-0.867926,0.402306,-0.291298,120
0.381241,-0.100341,0.919014,122
0.141635,-0.0722035,-0.987282,122
-0.846297,0.446581,0.290426,120
-0.615121,0.788432,0.000888247,121
0.24572,-0.803414,-0.542353,123
0.215499,0.764937,-0.606985,122
0.871193,0.0580661,0.487495,123
-0.867926,0.402306,-0.291298,121
0.381241,-0.100341,0.919014,123
0.141635,-0.0722035,-0.987282,123
-0.846297,0.446581,0.290426,121
-0.615121,0.788432,0.000888247,122
0.24572,-0.803414,-0.542353,124
0.215499,0.764937,-0.606985,123
0.871193,0.0580661,0.487495,124
-0.867926,0.402306,-0.291298,122
0.381241,-0.100341,0.919014,124
0.141635,-0.0722035,-0.987282,124
-0.846297,0.446581,0.290426,122
-0.615121,0.788432,0.000888247,123
0.24572,-0.803414,-0.542353,125
0.215499,0.764937,-0.606985,124
0.871193,0.0580661,0.487495,125
-0.867926,0.402306,-0.291298,123
0.381241,-0.100341,0.919014,125
0.141635,-0.0722035,-0.987282,125
-0.846297,0.446581,0.290426,123
-0.615121,0.788432,0.000888247,124
0.24572,-0.803414,-0.542353,126
0.215499,0.764937,-0.606985,125
0.871193,0.0580661,0.487495,126
-0.867926,0.402306,-0.291298,124
0.381241,-0.100341,0.919014,126
0.141635,-0.0722035,-0.987282,126
-0.846297,0.446581,0.290426,124
-0.615121,0.788432,0.000888247,125
0.24572,-0.803414,-0.542353,127
0.215499,0.764937,-0.606985,126
0.871193,0.0580661,0.487495,127
-0.867926,0.402306,-0.291298,125
0.381241,-0.100341,0.919014,127
0.141635,-0.0722035,-0.987282,127
-0.846297,0.446581,0.290426,125
-0.615121,0.788432,0.000888247,126
0.24572,-0.803414,-0.542353,128
0.215499,0.764937,-0.606985,127
0.871193,0.0580661,0.487495,128
-0.867926,0.402306,-0.291298,126
0.381241,-0.100341,0.919014,128
0.141635,-0.0722035,-0.987282,128
-0.846297,0.446581,0.290426,126
-0.615121,0.788432,0.000888247,127
0.24572,-0.803414,-0.542353,129
0.215499,0.764937,-0.606985,128
0.871193,0.0580661,0.487495,129
-0.867926,0.402306,-0.291298,127
0.381241,-0.100341,0.919014,129
0.141635,-0.0722035,-0.987282,129
-0.846297,0.446581,0.290426,127
-0.615121,0.788432,0.000888247,128
0.24572,-0.803414,-0.542353,130
0.215499,0.764937,-0.606985,129
0.871193,0.0580661,0.487495,130
-0.867926,0.402306,-0.291298,128
0.381241,-0.100341,0.919014,130
0.141635,-0.0722035,-0.987282,130
-0.846297,0.446581,0.290426,128
-0.615121,0.788432,0.000888247,129
0.24572,-0.803414,-0.542353,131
0.215499,0.764937,-0.606985,130
0.871193,0.0580661,0.487495,131
-0.867926,0.402306,-0.291298,129
0.381241,-0.100341,0.919014,131
0.141635,-0.0722035,-0.987282,131
-0.846297,0.446581,0.290426,129
-0.615121,0.788432,0.000888247,130
0.24572,-0.803414,-0.542353,132
0.215499,0.764937,-0.606985,131
0.871193,0.0580661,0.487495,132
-0.867926,0.402306,-0.291298,130
0.381241,-0.100341,0.919014,132
0.141635,-0.0722035,-0.987282,132
-0.846297,0.446581,0.290426,130
-0.615121,0.788432,0.000888247,131
0.24572,-0.803414,-0.542353,133
0.215499,0.764937,-0.606985,132
0.871193,0.0580661,0.487495,133
-0.867926,0.402306,-0.291298,131
0.381241,-0.100341,0.919014,133
0.141635,-0.0722035,-0.987282,133
-0.846297,0.446581,0.290426,131
-0.615121,0.788432,0.000888247,132
0.24572,-0.803414,-0.542353,134
0.215499,0.764937,-0.606985,133
0.871193,0.0580661,0.487495,134
-0.867926,0.402306,-0.291298,132
0.381241,-0.100341,0.919014,134
0.141635,-0.0722035,-0.987282,134
-0.846297,0.446581,0.290426,132
-0.615121,0.788432,0.000888247,133
0.24572,-0.803414,-0.542353,135
0.215499,0.764937,-0.606985,134
0.871193,0.0580661,0.487495,135
-0.867926,0.402306,-0.291298,133
0.381241,-0.100341,0.919014,135
0.141635,-0.0722035,-0.987282,135
-0.846297,0.446581,0.290426,133
-0.615121,0.788432,0.000888247,134
0.24572,-0.803414,-0.542353,136
0.215499,0.764937,-0.606985,135
0.871193,0.0580661,0.487495,136
-0.867926,0.402306,-0.291298,134
0.381241,-0.100341,0.919014,136
0.141635,-0.0722035,-0.987282,136
-0.846297,0.446581,0.290426,134
-0.615121,0.788432,0.000888247,135
0.24572,-0.803414,-0.542353,137
0.215499,0.764937,-0.606985,136
0.871193,0.0580661,0.487495,137
-0.867926,0.402306,-0.291298,135
0.381241,-0.100341,0.919014,137
0.141635,-0.0722035,-0.987282,137
-0.846297,0.446581,0.290426,135
-0.615121,0.788432,0.000888247,136
0.24572,-0.803414,-0.542353,138
0.215499,0.764937,-0.606985,137
0.871193,0.0580661,0.487495,138
-0.867926,0.402306,-0.291298,136
0.381241,-0.100341,0.919014,138
0.141635,-0.0722035,-0.987282,138
-0.846297,0.446581,0.290426,136
-0.615121,0.788432,0.000888247,137
0.24572,-0.803414,-0.542353,139
0.215499,0.764937,-0.606985,138
0.871193,0.0580661,0.487495,139
-0.867926,0.402306,-0.291298,137
0.381241,-0.100341,0.919014,139
0.141635,-0.0722035,-0.987282,139
-0.846297,0.446581,0.290426,137
-0.615121,0.788432,0.000888247,138
0.24572,-0.803414,-0.542353,140
0.215499,0.764937,-0.606985,139
0.871193,0.0580661,0.487495,140
-0.867926,0.402306,-0.291298,138
0.381241,-0.100341,0.919014,140
0.141635,-0.0722035,-0.987282,140
-0.846297,0.446581,0.290426,138
-0.615121,0.788432,0.000888247,139
0.24572,-0.803414,-0.542353,141
0.215499,0.764937,-0.606985,140
0.871193,0.0580661,0.487495,141
-0.867926,0.402306,-0.291298,139
0.381241,-0.100341,0.919014,141
0.141635,-0.0722035,-0.987282,141
-0.846297,0.446581,0.290426,139
-0.615121,0.788432,0.000888247,140
0.24572,-0.803414,-0.542353,142
0.215499,0.764937,-0.606985,141
0.871193,0.0580661,0.487495,142
-0.867926,0.402306,-0.291298,140
0.381241,-0.100341,0.919014,142
0.141635,-0.0722035,-0.987282,142
-0.846297,0.446581,0.290426,140
-0.615121,0.788432,0.000888247,141
0.24572,-0.803414,-0.542353,143
0.215499,0.764937,-0.606985,142
0.871193,0.0580661,0.487495,143
-0.867926,0.402306,-0.291298,141
0.381241,-0.100341,0.919014,143
0.141635,-0.0722035,-0.987282,143
-0.846297,0.446581,0.290426,141
-0.615121,0.788432,0.000888247,142
0.24572,-0.803414,-0.542353,144
0.215499,0.764937,-0.606985,143
0.871193,0.0580661,0.487495,144
-0.867926,0.402306,-0.291298,142
0.381241,-0.100341,0.919014,144
0.141635,-0.0722035,-0.987282,144
-0.846297,0.446581,0.290426,142
-0.615121,0.788432,0.000888247,143
0.24572,-0.803414,-0.542353,145
0.215499,0.764937,-0.606985,144
0.871193,0.0580661,0.487495,145
-0.867926,0.402306,-0.291298,143
0.381241,-0.100341,0.919014,145
0.141635,-0.0722035,-0.987282,145
-0.846297,0.446581,0.290426,143
-0.615121,0.788432,0.000888247,144
0.24572,-0.803414,-0.542353,146
0.215499,0.764937,-0.606985,145
0.871193,0.0580661,0.487495,146
-0.867926,0.402306,-0.291298,144
0.381241,-0.100341,0.919014,146
0.141635,-0.0722035,-0.987282,146
-0.846297,0.446581,0.290426,144
-0.615121,0.788432,0.000888247,145
0.24572,-0.803414,-0.542353,147
0.215499,0.764937,-0.606985,146
0.871193,0.0580661,0.487495,147
-0.867926,0.402306,-0.291298,145
0.381241,-0.100341,0.919014,147
0.141635,-0.0722035,-0.987282,147
-0.846297,0.446581,0.290426,145
-0.615121,0.788432,0.000888247,146
0.24572,-0.803414,-0.542353,148
0.215499,0.764937,-0.606985,147
0.871193,0.0580661,0.487495,148
-0.867926,0.402306,-0.291298,146
0.381241,-0.100341,0.919014,148
0.141635,-0.0722035,-0.987282,148
-0.846297,0.446581,0.290426,146
-0.615121,0.788432,0.000888247,147
0.24572,-0.803414,-0.542353,149
0.215499,0.764937,-0.606985,148
0.871193,0.0580661,0.487495,149
-0.867926,0.402306,-0.291298,147
0.381241,-0.100341,0.919014,149
0.141635,-0.0722035,-0.987282,149
-0.846297,0.446581,0.290426,147
-0.615121,0.788432,0.000888247,148
0.24572,-0.803414,-0.542353,150
0.215499,0.764937,-0.606985,149
0.871193,0.0580661,0.487495,150
-0.867926,0.402306,-0.291298,148
0.381241,-0.100341,0.919014,150
0.141635,-0.0722035,-0.987282,150
-0.846297,0.446581,0.290426,148
-0.615121,0.788432,0.000888247,149
0.24572,-0.803414,-0.542353,151
0.215499,0.764937,-0.606985,150
0.871193,0.0580661,0.487495,151
-0.867926,0.402306,-0.291298,149
0.381241,-0.100341,0.919014,151
0.141635,-0.0722035,-0.987282,151
-0.846297,0.446581,0.290426,149
-0.615121,0.788432,0.000888247,150
0.24572,-0.803414,-0.542353,152
0.215499,0.764937,-0.606985,151
0.871193,0.0580661,0.487495,152
-0.867926,0.402306,-0.291298,150
0.381241,-0.100341,0.919014,152
0.141635,-0.0722035,-0.987282,152
-0.846297,0.446581,0.290426,150
-0.615121,0.788432,0.000888247,151
0.24572,-0.803414,-0.542353,153
0.215499,0.764937,-0.606985,152
0.871193,0.0580661,0.487495,153
-0.867926,0.402306,-0.291298,151
0.381241,-0.100341,0.919014,153
0.141635,-0.0722035,-0.987282,153
-0.846297,0.446581,0.290426,151
-0.615121,0.788432,0.000888247,152
0.24572,-0.803414,-0.542353,154
0.215499,0.764937,-0.606985,153
0.871193,0.0580661,0.487495,154
-0.867926,0.402306,-0.291298,152
0.381241,-0.100341,0.919014,154
0.141635,-0.0722035,-0.987282,154
-0.846297,0.446581,0.290426,152
-0.615121,0.788432,0.000888247,153
0.24572,-0.803414,-0.542353,155
0.215499,0.764937,-0.606985,154
0.871193,0.0580661,0.487495,155
-0.867926,0.402306,-0.291298,153
0.381241,-0.100341,0.919014,155
0.141635,-0.0722035,-0.987282,155
-0.846297,0.446581,0.290426,153
-0.615121,0.788432,0.000888247,154
0.24572,-0.803414,-0.542353,156
0.215499,0.764937,-0.606985,155
0.871193,0.0580661,0.487495,156
-0.867926,0.402306,-0.291298,154
0.381241,-0.100341,0.919014,156
0.141635,-0.0722035,-0.987282,156
-0.846297,0.446581,0.290426,154
-0.615121,0.788432,0.000888247,155
0.24572,-0.803414,-0.542353,157
0.215499,0.764937,-0.606985,156
0.871193,0.0580661,0.487495,157
-0.867926,0.402306,-0.291298,155
0.381241,-0.100341,0.919014,157
0.141635,-0.0722035,-0.987282,157
-0.846297,0.446581,0.290426,155
-0.615121,0.788432,0.000888247,156
0.24572,-0.803414,-0.542353,158
0.215499,0.764937,-0.606985,157
0.871193,0.0580661,0.487495,158
-0.867926,0.402306,-0.291298,156
0.381241,-0.100341,0.919014,158
0.141635,-0.0722035,-0.987282,158
-0.846297,0.446581,0.290426,156
-0.615121,0.788432,0.000888247,157
0.24572,-0.803414,-0.542353,159
0.215499,0.764937,-0.606985,158
0.871193,0.0580661,0.487495,159
-0.867926,0.402306,-0.291298,157
0.381241,-0.100341,0.919014,159
0.141635,-0.0722035,-0.987282,159
-0.846297,0.446581,0.290426,157
-0.615121,0.788432,0.000888247,158
0.24572,-0.803414,-0.542353,160
0.215499,0.764937,-0.606985,159
0.871193,0.0580661,0.487495,160
-0.867926,0.402306,-0.291298,158
0.381241,-0.100341,0.919014,160
0.141635,-0.0722035,-0.987282,160
-0.846297,0.446581,0.290426,158
-0.615121,0.788432,0.000888247,159
0.24572,-0.803414,-0.542353,161
0.215499,0.764937,-0.606985,160
0.871193,0.0580661,0.487495,161
-0.867926,0.402306,-0.291298,159
0.381241,-0.100341,0.919014,161
0.141635,-0.0722035,-0.987282,161
-0.846297,0.446581,0.290426,159
-0.615121,0.788432,0.000888247,160
0.24572,-0.803414,-0.542353,162
0.215499,0.764937,-0.606985,161
0.871193,0.0580661,0.487495,162
-0.867926,0.402306,-0.291298,160
0.381241,-0.100341,0.919014,162
0.141635,-0.0722035,-0.987282,162
-0.846297,0.446581,0.290426,160
-0.615121,0.788432,0.000888247,161
0.24572,-0.803414,-0.542353,163
0.215499,0.764937,-0.606985,162
0.871193,0.0580661,0.487495,163
-0.867926,0.402306,-0.291298,161
0.381241,-0.100341,0.919014,163
0.141635,-0.0722035,-0.987282,163
-0.846297,0.446581,0.290426,161
-0.615121,0.788432,0.000888247,162
0.24572,-0.803414,-0.542353,164
0.215499,0.764937,-0.606985,163
0.871193,0.0580661,0.487495,164
-0.867926,0.402306,-0.291298,162
0.381241,-0.100341,0.919014,164
0.141635,-0.0722035,-0.987282,164
-0.846297,0.446581,0.290426,162
-0.615121,0.788432,0.000888247,163
0.24572,-0.803414,-0.542353,165
0.215499,0.764937,-0.606985,164
0.871193,0.0580661,0.487495,165
-0.867926,0.402306,-0.291298,163
0.381241,-0.100341,0.919014,165
0.141635,-0.0722035,-0.987282,165
-0.846297,0.446581,0.290426,163
-0.615121,0.788432,0.000888247,164
0.24572,-0.803414,-0.542353,166
0.215499,0.764937,-0.606985,165
0.871193,0.0580661,0.487495,166
-0.867926,0.402306,-0.291298,164
0.381241,-0.100341,0.919014,166
0.141635,-0.0722035,-0.987282,166
-0.846297,0.446581,0.290426,164
-0.615121,0.788432,0.000888247,165
0.24572,-0.803414,-0.542353,167
0.215499,0.764937,-0.606985,166
0.871193,0.0580661,0.487495,167
-0.867926,0.402306,-0.291298,165
0.381241,-0.100341,0.919014,167
0.141635,-0.0722035,-0.987282,167
-0.846297,0.446581,0.290426,165
-0.615121,0.788432,0.000888247,166
0.24572,-0.803414,-0.542353,168
0.215499,0.764937,-0.606985,167
0.871193,0.0580661,0.487495,168
-0.867926,0.402306,-0.291298,166
0.381241,-0.100341,0.919014,168
0.141635,-0.0722035,-0.987282,168
-0.846297,0.446581,0.290426,166
-0.615121,0.788432,0.000888247,167
0.24572,-0.803414,-0.542353,169
0.215499,0.764937,-0.606985,168
0.871193,0.0580661,0.487495,169
-0.867926,0.402306,-0.291298,167
0.381241,-0.100341,0.919014,169
0.141635,-0.0722035,-0.987282,169
-0.846297,0.446581,0.290426,167
-0.615121,0.788432,0.000888247,168
0.24572,-0.803414,-0.542353,170
0.215499,0.764937,-0.606985,169
0.871193,0.0580661,0.487495,170
-0.867926,0.402306,-0.291298,168
0.381241,-0.100341,0.919014,170
0.141635,-0.0722035,-0.987282,170
-0.846297,0.446581,0.290426,168
-0.615121,0.788432,0.000888247,169
0.24572,-0.803414,-0.542353,171
0.215499,0.764937,-0.606985,170
0.871193,0.0580661,0.487495,171
-0.867926,0.402306,-0.291298,169
0.381241,-0.100341,0.919014,171
0.141635,-0.0722035,-0.987282,171
-0.846297,0.446581,0.290426,169
-0.615121,0.788432,0.000888247,170
0.24572,-0.803414,-0.542353,172
0.215499,0.764937,-0.606985,171
0.871193,0.0580661,0.487495,172
-0.867926,0.402306,-0.291298,170
0.381241,-0.100341,0.919014,172
0.141635,-0.0722035,-0.987282,172
-0.846297,0.446581,0.290426,170
-0.615121,0.788432,0.000888247,171
0.24572,-0.803414,-0.542353,173
0.215499,0.764937,-0.606985,172
0.871193,0.0580661,0.487495,173
-0.867926,0.402306,-0.291298,171
0.381241,-0.100341,0.919014,173
0.141635,-0.0722035,-0.987282,173
-0.846297,0.446581,0.290426,171
-0.615121,0.788432,0.000888247,172
0.24572,-0.803414,-0.542353,174
0.215499,0.764937,-0.606985,173
0.871193,0.0580661,0.487495,174
-0.867926,0.402306,-0.291298,172
0.381241,-0.100341,0.919014,174
0.141635,-0.0722035,-0.987282,174
-0.846297,0.446581,0.290426,172
-0.615121,0.788432,0.000888247,173
0.24572,-0.803414,-0.542353,175
0.215499,0.764937,-0.606985,174
0.871193,0.0580661,0.487495,175
-0.867926,0.402306,-0.291298,173
0.381241,-0.100341,0.919014,175
0.141635,-0.0722035,-0.987282,175
-0.846297,0.446581,0.290426,173
-0.615121,0.788432,0.000888247,174
0.24572,-0.803414,-0.542353,176
0.215499,0.764937,-0.606985,175
0.871193,0.0580661,0.487495,176
-0.867926,0.402306,-0.291298,174
0.381241,-0.100341,0.919014,176
0.141635,-0.0722035,-0.987282,176
-0.846297,0.446581,0.290426,174
-0.615121,0.788432,0.000888247,175
0.24572,-0.803414,-0.542353,177
0.215499,0.764937,-0.606985,176
0.871193,0.0580661,0.487495,177
-0.867926,0.402306,-0.291298,175
0.381241,-0.100341,0.919014,177
0.141635,-0.0722035,-0.987282,177
-0.846297,0.446581,0.290426,175
-0.615121,0.788432,0.000888247,176
0.24572,-0.803414,-0.542353,178
0.215499,0.764937,-0.606985,177
0.871193,0.0580661,0.487495,178
-0.867926,0.402306,-0.291298,176
0.381241,-0.100341,0.919014,178
0.141635,-0.0722035,-0.987282,178
-0.846297,0.446581,0.290426,176
-0.615121,0.788432,0.000888247,177
0.24572,-0.803414,-0.542353,179
0.215499,0.764937,-0.606985,178
0.871193,0.0580661,0.487495,179
-0.867926,0.402306,-0.291298,177
0.381241,-0.100341,0.919014,179
0.141635,-0.0722035,-0.987282,179
-0.846297,0.446581,0.290426,177
-0.615121,0.788432,0.000888247,178
0.24572,-0.803414,-0.542353,180
0.215499,0.764937,-0.606985,179
0.871193,0.0580661,0.487495,180
-0.867926,0.402306,-0.291298,178
0.381241,-0.100341,0.919014,180
0.141635,-0.0722035,-0.987282,180
-0.846297,0.446581,0.290426,178
-0.615121,0.788432,0.000888247,179
0.24572,-0.803414,-0.542353,181
0.215499,0.764937,-0.606985,180
0.871193,0.0580661,0.487495,181
-0.867926,0.402306,-0.291298,179
0.381241,-0.100341,0.919014,181
0.141635,-0.0722035,-0.987282,181
-0.846297,0.446581,0.290426,179
-0.615121,0.788432,0.000888247,180
0.24572,-0.803414,-0.542353,182
0.215499,0.764937,-0.606985,181
0.871193,0.0580661,0.487495,182
-0.867926,0.402306,-0.291298,180
0.381241,-0.100341,0.919014,182
0.141635,-0.0722035,-0.987282,182
-0.846297,0.446581,0.290426,180
-0.615121,0.788432,0.000888247,181
0.24572,-0.803414,-0.542353,183
0.215499,0.764937,-0.606985,182
0.871193,0.0580661,0.487495,183
-0.867926,0.402306,-0.291298,181
0.381241,-0.100341,0.919014,183
0.141635,-0.0722035,-0.987282,183
-0.846297,0.446581,0.290426,181
-0.615121,0.788432,0.000888247,182
0.24572,-0.803414,-0.542353,184
0.215499,0.764937,-0.606985,183
0.871193,0.0580661,0.487495,184
-0.867926,0.402306,-0.291298,182
0.381241,-0.100341,0.919014,184
0.141635,-0.0722035,-0.987282,184
-0.846297,0.446581,0.290426,182
-0.615121,0.788432,0.000888247,183
0.24572,-0.803414,-0.542353,185
0.215499,0.764937,-0.606985,184
0.871193,0.0580661,0.487495,185
-0.867926,0.402306,-0.291298,183
0.381241,-0.100341,0.919014,185
0.141635,-0.0722035,-0.987282,185
-0.846297,0.446581,0.290426,183
-0.615121,0.788432,0.000888247,184
0.24572,-0.803414,-0.542353,186
0.215499,0.764937,-0.606985,185
0.871193,0.0580661,0.487495,186
-0.867926,0.402306,-0.291298,184
0.381241,-0.100341,0.919014,186
0.141635,-0.0722035,-0.987282,186
-0.846297,0.446581,0.290426,184
-0.615121,0.788432,0.000888247,185
0.24572,-0.803414,-0.542353,187
0.215499,0.764937,-0.606985,186
0.871193,0.0580661,0.487495,187
-0.867926,0.402306,-0.291298,185
0.381241,-0.100341,0.919014,187
0.141635,-0.0722035,-0.987282,187
-0.846297,0.446581,0.290426,185
-0.615121,0.788432,0.000888247,186
0.24572,-0.803414,-0.542353,188
0.215499,0.764937,-0.606985,187
0.871193,0.0580661,0.487495,188
-0.867926,0.402306,-0.291298,186
0.381241,-0.100341,0.919014,188
0.141635,-0.0722035,-0.987282,188
-0.846297,0.446581,0.290426,186
-0.615121,0.788432,0.000888247,187
0.24572,-0.803414,-0.542353,189
0.215499,0.764937,-0.606985,188
0.871193,0.0580661,0.487495,189
-0.867926,0.402306,-0.291298,187
0.381241,-0.100341,0.919014,189
0.141635,-0.0722035,-0.987282,189
-0.846297,0.446581,0.290426,187
-0.615121,0.788432,0.000888247,188
0.24572,-0.803414,-0.542353,190
0.215499,0.764937,-0.606985,189
0.871193,0.0580661,0.487495,190
-0.867926,0.402306,-0.291298,188
0.381241,-0.100341,0.919014,190
0.141635,-0.0722035,-0.987282,190
-0.846297,0.446581,0.290426,188
-0.615121,0.788432,0.000888247,189
0.24572,-0.803414,-0.542353,191
0.215499,0.764937,-0.606985,190
0.871193,0.0580661,0.487495,191
-0.867926,0.402306,-0.291298,189
0.381241,-0.100341,0.919014,191
0.141635,-0.0722035,-0.987282,191
-0.846297,0.446581,0.290426,189
-0.615121,0.788432,0.000888247,190
0.24572,-0.803414,-0.542353,192
0.215499,0.764937,-0.606985,191
0.871193,0.0580661,0.487495,192
-0.867926,0.402306,-0.291298,190
0.381241,-0.100341,0.919014,192
0.141635,-0.0722035,-0.987282,192
-0.846297,0.446581,0.290426,190
-0.615121,0.788432,0.000888247,191
0.24572,-0.803414,-0.542353,193
0.215499,0.764937,-0.606985,192
0.871193,0.0580661,0.487495,193
-0.867926,0.402306,-0.291298,191
0.381241,-0.100341,0.919014,193
0.141635,-0.0722035,-0.987282,193
-0.846297,0.446581,0.290426,191
-0.615121,0.788432,0.000888247,192
0.24572,-0.803414,-0.542353,194
0.215499,0.764937,-0.606985,193
0.871193,0.0580661,0.487495,194
-0.867926,0.402306,-0.291298,192
0.381241,-0.100341,0.919014,194
0.141635,-0.0722035,-0.987282,194
-0.846297,0.446581,0.290426,192
-0.615121,0.788432,0.000888247,193
0.24572,-0.803414,-0.542353,195
0.215499,0.764937,-0.606985,194
0.871193,0.0580661,0.487495,195
-0.867926,0.402306,-0.291298,193
0.381241,-0.100341,0.919014,195
0.141635,-0.0722035,-0.987282,195
-0.846297,0.446581,0.290426,193
-0.615121,0.788432,0.000888247,194
0.24572,-0.803414,-0.542353,196
0.215499,0.764937,-0.606985,195
0.871193,0.0580661,0.487495,196
-0.867926,0.402306,-0.291298,194
0.381241,-0.100341,0.919014,196
0.141635,-0.0722035,-0.987282,196
-0.846297,0.446581,0.290426,194
-0.615121,0.788432,0.000888247,195
0.24572,-0.803414,-0.542353,197
0.215499,0.764937,-0.606985,196
0.871193,0.0580661,0.487495,197
-0.867926,0.402306,-0.291298,195
0.381241,-0.100341,0.919014,197
0.141635,-0.0722035,-0.987282,197
-0.846297,0.446581,0.290426,195
-0.615121,0.788432,0.000888247,196
0.24572,-0.803414,-0.542353,198
0.215499,0.764937,-0.606985,197
0.871193,0.0580661,0.487495,198
-0.867926,0.402306,-0.291298,196
0.381241,-0.100341,0.919014,198
0.141635,-0.0722035,-0.987282,198
-0.846297,0.446581,0.290426,196
-0.615121,0.788432,0.000888247,197
0.24572,-0.803414,-0.542353,199
0.215499,0.764937,-0.606985,198
0.871193,0.0580661,0.487495,199
-0.867926,0.402306,-0.291298,197
0.381241,-0.100341,0.919014,199
0.141635,-0.0722035,-0.987282,199
-0.846297,0.446581,0.290426,197
-0.615121,0.788432,0.000888247,198
0.24572,-0.803414,-0.542353,200
0.215499,0.764937,-0.606985,199
0.871193,0.0580661,0.487495,200
-0.867926,0.402306,-0.291298,198
0.381241,-0.100341,0.919014,200
0.141635,-0.0722035,-0.987282,200
-0.846297,0.446581,0.290426,198
-0.615121,0.788432,0.000888247,199
0.24572,-0.803414,-0.542353,201
0.215499,0.764937,-0.606985,200
0.871193,0.0580661,0.487495,201
-0.867926,0.402306,-0.291298,199
0.381241,-0.100341,0.919014,201
0.141635,-0.0722035,-0.987282,201
-0.846297,0.446581,0.290426,199
-0.615121,0.788432,0.000888247,200
0.24572,-0.803414,-0.542353,202
0.215499,0.764937,-0.606985,201
0.871193,0.0580661,0.487495,202
-0.867926,0.402306,-0.291298,200
0.381241,-0.100341,0.919014,202
0.141635,-0.0722035,-0.987282,202
-0.846297,0.446581,0.290426,200
-0.615121,0.788432,0.000888247,201
0.24572,-0.803414,-0.542353,203
0.215499,0.764937,-0.606985,202
0.871193,0.0580661,0.487495,203
-0.867926,0.402306,-0.291298,201
0.381241,-0.100341,0.919014,203
0.141635,-0.0722035,-0.987282,203
-0.846297,0.446581,0.290426,201
-0.615121,0.788432,0.000888247,202
0.24572,-0.803414,-0.542353,204
0.215499,0.764937,-0.606985,203
0.871193,0.0580661,0.487495,204
-0.867926,0.402306,-0.291298,202
0.381241,-0.100341,0.919014,204
0.141635,-0.0722035,-0.987282,204
-0.846297,0.446581,0.290426,202
-0.615121,0.788432,0.000888247,203
0.24572,-0.803414,-0.542353,205
0.215499,0.764937,-0.606985,204
0.871193,0.0580661,0.487495,205
-0.867926,0.402306,-0.291298,203
0.381241,-0.100341,0.919014,205
0.141635,-0.0722035,-0.987282,205
-0.846297,0.446581,0.290426,203
-0.615121,0.788432,0.000888247,204
0.24572,-0.803414,-0.542353,206
0.215499,0.764937,-0.606985,205
0.871193,0.0580661,0.487495,206
-0.867926,0.402306,-0.291298,204
0.381241,-0.100341,0.919014,206
0.141635,-0.0722035,-0.987282,206
-0.846297,0.446581,0.290426,204
-0.615121,0.788432,0.000888247,205
0.24572,-0.803414,-0.542353,207
0.215499,0.764937,-0.606985,206
0.871193,0.0580661,0.487495,207
-0.867926,0.402306,-0.291298,205
0.381241,-0.100341,0.919014,207
0.141635,-0.0722035,-0.987282,207
-0.846297,0.446581,0.290426,205
-0.615121,0.788432,0.000888247,206
0.24572,-0.803414,-0.542353,208
0.215499,0.764937,-0.606985,207
0.871193,0.0580661,0.487495,208
-0.867926,0.402306,-0.291298,206
0.381241,-0.100341,0.919014,208
0.141635,-0.0722035,-0.987282,208
-0.846297,0.446581,0.290426,206
-0.615121,0.788432,0.000888247,207
0.24572,-0.803414,-0.542353,209
0.215499,0.764937,-0.606985,208
0.871193,0.0580661,0.487495,209
-0.867926,0.402306,-0.291298,207
0.381241,-0.100341,0.919014,209
0.141635,-0.0722035,-0.987282,209
-0.846297,0.446581,0.290426,207
-0.615121,0.788432,0.000888247,208
0.24572,-0.803414,-0.542353,210
0.215499,0.764937,-0.606985,209
0.871193,0.0580661,0.487495,210
-0.867926,0.402306,-0.291298,208
0.381241,-0.100341,0.919014,210
0.141635,-0.0722035,-0.987282,210
-0.846297,0.446581,0.290426,208
-0.615121,0.788432,0.000888247,209
0.24572,-0.803414,-0.542353,211
0.215499,0.764937,-0.606985,210
0.871193,0.0580661,0.487495,211
-0.867926,0.402306,-0.291298,209
0.381241,-0.100341,0.919014,211
0.141635,-0.0722035,-0.987282,211
-0.846297,0.446581,0.290426,209
-0.615121,0.788432,0.000888247,210
0.24572,-0.803414,-0.542353,212
0.215499,0.764937,-0.606985,211
0.871193,0.0580661,0.487495,212
-0.867926,0.402306,-0.291298,210
0.381241,-0.100341,0.919014,212
